data_type,sparsity_percent,topology,mode,num_nodes,is_dag,nmse_global,mse_global,rmse_global,snr_global,peak_snr_global,mean_nmse_per_node,std_nmse_per_node,consensus_error,fit_time,ssim,gmsd,fsim,vif
complex_signal,90,graph_34_Leafs_to_Final_Node_adj.txt,dag,25,True,1.9842234946008745,0.12081028716874873,0.3475777426256588,-2.9759058767971993,18.357921666880067,30.014740313841852,126.28199204122583,13593.117690725257,54.76241898536682,,,,
complex_signal,90,graph_35_Tree_with_Leaf_Connections_adj.txt,general,5,True,1418.9428351225822,0.11706550655504398,0.3421483692128957,-31.519648994103253,-38.729564567732034,7482.4264470849375,10894.37750615692,906802.1511971006,61.21643567085266,,,,
complex_signal,90,graph_35_Tree_with_Leaf_Connections_adj.txt,dag,5,True,1419.3585632831441,0.11250186820423656,0.3354129815678525,-31.520921222961654,-38.73210902544884,7431.774725935323,10862.542703393738,906797.142442598,67.4274640083313,,,,
complex_signal,90,graph_36_Tree_with_Leaf_Connections_adj.txt,general,5,False,1418.9428351225822,0.11706550655504398,0.3421483692128957,-31.519648994103253,-38.729564567732034,7482.4264470849375,10894.37750615692,906802.1511971006,61.774200439453125,,,,
complex_signal,90,graph_37_Tree_with_Leaf_Connections_adj.txt,general,10,False,2.173857800239177,0.09529084069862538,0.3086921455084748,-3.3723113193460517,17.565110781782362,16.20692548523557,19.213370307973985,2137.546270138798,35.81853747367859,,,,
complex_signal,90,graph_38_Tree_with_Leaf_Connections_adj.txt,general,15,False,11.850826997441073,0.07558798416255919,0.2749326902399189,-10.737486581852027,2.8347602567704087,168.91022021160205,414.33595919755163,58289.8672384167,37.29352259635925,,,,
complex_signal,90,graph_39_Tree_with_Leaf_Connections_adj.txt,general,15,False,11.850826997441073,0.07558798416255919,0.2749326902399189,-10.737486581852027,2.8347602567704087,168.91022021160205,414.33595919755163,58289.8672384167,36.95602464675903,,,,
complex_signal,90,graph_40_Tree_with_Leaf_Connections_adj.txt,general,20,False,34503.16039885428,0.05382951554699948,0.23201188665023068,-45.37858877128939,-66.4474441221043,690077.7072983315,3007735.2141978233,335882063.6480846,38.77819061279297,,,,
complex_signal,90,graph_41_Tree_with_Leaf_Connections_adj.txt,general,25,False,1.0199921838089403,0.062102655759866385,0.24920404442919136,-0.08596843779904938,24.13779654487637,4.217535688416108,11.21618210292722,1232.2712384806568,40.747116565704346,,,,
complex_signal,90,graph_42_Bidirectional_adj.txt,general,5,False,1416.8634373992759,0.11701245661553487,0.34207083566936086,-31.51327993337073,-38.71682644626699,7479.11337087756,10888.117518561416,904858.0377723245,61.9433913230896,,,,
